ID,STOPID,ORDERNUMBER,CREATIONDATE
3206552,3470519,20701291,2020-04-14 20:40:37
3206558,3470525,20695358,2020-04-14 20:40:37
3206563,3470530,20676118,2020-04-14 20:40:37
3206566,3470533,20675534,2020-04-14 20:40:37
3206568,3470535,20700775,2020-04-14 20:40:37
3206569,3470536,20734926,2020-04-14 20:40:37
3206541,3470508,20681531,2020-04-14 20:40:37
3206557,3470524,20678027,2020-04-14 20:40:37
3206559,3470526,20699147,2020-04-14 20:40:37
3206561,3470528,20675226,2020-04-14 20:40:37
3206562,3470529,20712876,2020-04-14 20:40:37
3206565,3470532,20700818,2020-04-14 20:40:37
3206553,3470520,20674453,2020-04-14 20:40:37
3206556,3470523,20676051,2020-04-14 20:40:37
3206564,3470531,20676454,2020-04-14 20:40:37
3206567,3470534,20676468,2020-04-14 20:40:37
3206542,3470509,20675533,2020-04-14 20:40:37
3206540,3470507,20701181,2020-04-14 20:40:37
3206402,3470359,20626832,2020-04-14 20:22:29
3206405,3470363,20549724,2020-04-14 20:22:29
3206407,3470365,20626800,2020-04-14 20:22:29
3206403,3470360,20626823,2020-04-14 20:22:29
3206406,3470364,20626822,2020-04-14 20:22:29
3206408,3470366,20636954,2020-04-14 20:22:29
3206409,3470367,20626812,2020-04-14 20:22:29
3206410,3470368,20626824,2020-04-14 20:22:29
3206404,3470361,20549738,2020-04-14 20:22:29
3206369,3470324,20674724,2020-04-14 20:22:26
3206370,3470325,20657316,2020-04-14 20:22:26
3206371,3470326,20729745,2020-04-14 20:22:26
3206373,3470328,20662171,2020-04-14 20:22:26
3206374,3470329,20713165,2020-04-14 20:22:26
3206375,3470330,20660543,2020-04-14 20:22:26
3206376,3470331,20678974,2020-04-14 20:22:26
3206378,3470334,20628726,2020-04-14 20:22:26
3206380,3470336,20657302,2020-04-14 20:22:26
3206384,3470340,20636362,2020-04-14 20:22:26
3206372,3470327,20628706,2020-04-14 20:22:26
3206377,3470332,20624104,2020-04-14 20:22:26
3206379,3470335,20725972,2020-04-14 20:22:26
3206383,3470339,20657279,2020-04-14 20:22:26
3206381,3470337,20595024,2020-04-14 20:22:26
3206382,3470338,20655125,2020-04-14 20:22:26
3206322,3470273,20679036,2020-04-14 20:22:21
3206323,3470274,20680664,2020-04-14 20:22:21
3206325,3470276,20695261,2020-04-14 20:22:21
3206328,3470280,20674743,2020-04-14 20:22:21
3206330,3470282,20643185,2020-04-14 20:22:21
3206336,3470288,20628709,2020-04-14 20:22:21
3206337,3470289,20700497,2020-04-14 20:22:21
3206327,3470279,20674744,2020-04-14 20:22:21
3206329,3470281,20643053,2020-04-14 20:22:21
3206331,3470283,20700498,2020-04-14 20:22:21
3206332,3470284,20661412,2020-04-14 20:22:21
3206333,3470285,20661808,2020-04-14 20:22:21
3206334,3470286,20679032,2020-04-14 20:22:21
3206338,3470290,20657281,2020-04-14 20:22:21
3206341,3470293,20674723,2020-04-14 20:22:21
3206319,3470270,20695151,2020-04-14 20:22:21
3206320,3470271,20700955,2020-04-14 20:22:21
3206324,3470275,20661726,2020-04-14 20:22:21
3206326,3470277,20677158,2020-04-14 20:22:21
3206339,3470291,20657282,2020-04-14 20:22:21
3206340,3470292,20657338,2020-04-14 20:22:21
3206335,3470287,20674679,2020-04-14 20:22:21
3206321,3472434,20695167,2020-04-14 20:22:21
3205988,3469899,20626863,2020-04-14 19:35:07
3205989,3469900,20581511,2020-04-14 19:35:07
3205990,3469901,20593722,2020-04-14 19:35:07
3205991,3469902,20626869,2020-04-14 19:35:07
3205992,3469903,20609900,2020-04-14 19:35:07
3205993,3469904,20581514,2020-04-14 19:35:07
3206000,3469911,20679708,2020-04-14 19:35:07
3206007,3469918,20626852,2020-04-14 19:35:07
3206008,3469919,20629280,2020-04-14 19:35:07
3205973,3469884,20552880,2020-04-14 19:35:07
3205974,3469885,20321396,2020-04-14 19:35:07
3205975,3469886,20415311,2020-04-14 19:35:07
3205976,3469887,20581516,2020-04-14 19:35:07
3205977,3469888,20593718,2020-04-14 19:35:07
3205978,3469889,20581522,2020-04-14 19:35:07
3205986,3469897,20321393,2020-04-14 19:35:07
3206005,3469916,20657461,2020-04-14 19:35:07
3206006,3469917,20321405,2020-04-14 19:35:07
3205972,3469883,20581533,2020-04-14 19:35:07
3205979,3469890,20593721,2020-04-14 19:35:07
3205980,3469891,20724748,2020-04-14 19:35:07
3205983,3469894,20609912,2020-04-14 19:35:07
3205984,3469895,20626851,2020-04-14 19:35:07
3205985,3469896,20626779,2020-04-14 19:35:07
3206009,3469920,20626770,2020-04-14 19:35:07
3206010,3469921,20657762,2020-04-14 19:35:07
3205987,3469898,20660417,2020-04-14 19:35:07
3205994,3469905,20626859,2020-04-14 19:35:07
3205995,3469906,20626871,2020-04-14 19:35:07
3205996,3469907,20609908,2020-04-14 19:35:07
3205997,3469908,20609916,2020-04-14 19:35:07
3205998,3469909,20428614,2020-04-14 19:35:07
3206001,3469912,20568558,2020-04-14 19:35:07
3206002,3469913,20568559,2020-04-14 19:35:07
3206003,3469914,20657463,2020-04-14 19:35:07
3206004,3469915,20321404,2020-04-14 19:35:07
3205969,3469880,20657500,2020-04-14 19:35:07
3205971,3469882,20609902,2020-04-14 19:35:07
3205981,3469892,20592944,2020-04-14 19:35:07
3205982,3469893,20643039,2020-04-14 19:35:07
3205970,3469881,20321403,2020-04-14 19:35:07
3205885,3469789,20628338,2020-04-14 19:22:14
3205884,3469788,20628320,2020-04-14 19:22:14
3205887,3469791,20723374,2020-04-14 19:22:14
3205889,3469793,20550794,2020-04-14 19:22:14
3205895,3469800,20466916,2020-04-14 19:22:14
3205883,3469787,20628334,2020-04-14 19:22:14
3205886,3469790,20727011,2020-04-14 19:22:14
3205890,3469794,20540897,2020-04-14 19:22:14
3205891,3469795,20540901,2020-04-14 19:22:14
3205893,3469798,20674845,2020-04-14 19:22:14
3205894,3469799,20484881,2020-04-14 19:22:14
3205842,3469745,20696922,2020-04-14 19:22:07
3205844,3469747,20676267,2020-04-14 19:22:07
3205845,3469748,20701049,2020-04-14 19:22:07
3205848,3469751,20658760,2020-04-14 19:22:07
3205850,3469753,20628344,2020-04-14 19:22:07
3205851,3469754,20727486,2020-04-14 19:22:07
3205852,3469755,20695745,2020-04-14 19:22:07
3205839,3469742,20695820,2020-04-14 19:22:07
3205843,3469746,20733763,2020-04-14 19:22:07
3205840,3469743,20674644,2020-04-14 19:22:07
3205849,3469752,20714529,2020-04-14 19:22:07
3205853,3469756,20437538,2020-04-14 19:22:07
3205841,3469744,20605539,2020-04-14 19:22:07
3205846,3469749,20609886,2020-04-14 19:22:07
3205847,3469750,20676253,2020-04-14 19:22:07
3205696,3469528,20696486,2020-04-14 15:09:28
3205697,3469529,20714846,2020-04-14 15:09:28
3205698,3469530,20682927,2020-04-14 15:09:28
3205699,3469531,20704900,2020-04-14 15:09:28
3205701,3469533,20702104,2020-04-14 15:09:28
3205702,3469534,20699172,2020-04-14 15:09:28
3205703,3469535,20712564,2020-04-14 15:09:28
3205706,3469538,20714459,2020-04-14 15:09:28
3205704,3469536,20702099,2020-04-14 15:09:28
3205705,3469537,20696488,2020-04-14 15:09:28
3205707,3469540,20682924,2020-04-14 15:09:28
3205708,3469541,20712565,2020-04-14 15:09:28
3205700,3469532,20714455,2020-04-14 15:09:28
3205694,3469526,20694418,2020-04-14 15:09:28
3205695,3469527,20715046,2020-04-14 15:09:28
3205622,3469451,20728327,2020-04-14 15:05:54
3205623,3469452,20685790,2020-04-14 15:05:54
3205511,3469145,20700519,2020-04-13 22:55:29
3205514,3469148,20516543,2020-04-13 22:55:29
3205517,3469152,20657355,2020-04-13 22:55:29
3205518,3469153,20703048,2020-04-13 22:55:29
3205519,3469155,20675632,2020-04-13 22:55:29
3205525,3469161,20665759,2020-04-13 22:55:29
3205521,3469157,20675337,2020-04-13 22:55:29
3205522,3469158,20593430,2020-04-13 22:55:29
3205523,3469159,20593435,2020-04-13 22:55:29
3205524,3469160,20443034,2020-04-13 22:55:29
3205526,3469162,20628886,2020-04-13 22:55:29
3205501,3469134,20700518,2020-04-13 22:55:29
3205502,3469135,20628897,2020-04-13 22:55:29
3205503,3469136,20628568,2020-04-13 22:55:29
3205504,3469137,20628898,2020-04-13 22:55:29
3205507,3469140,20635212,2020-04-13 22:55:29
3205510,3469144,20674957,2020-04-13 22:55:29
3205520,3469156,20675338,2020-04-13 22:55:29
3205505,3469138,20700521,2020-04-13 22:55:29
3205506,3469139,20656729,2020-04-13 22:55:29
3205508,3469141,20700525,2020-04-13 22:55:29
3205509,3469142,20593439,2020-04-13 22:55:29
3205512,3469146,20656398,2020-04-13 22:55:29
3205513,3469147,20674978,2020-04-13 22:55:29
3205515,3469149,20700512,2020-04-13 22:55:29
3205516,3469151,20641269,2020-04-13 22:55:29
3205428,3469056,20628907,2020-04-13 22:55:17
3205433,3469061,20702033,2020-04-13 22:55:17
3205435,3469063,20694548,2020-04-13 22:55:17
3205436,3469064,20701522,2020-04-13 22:55:17
3205437,3469066,20631735,2020-04-13 22:55:17
3205438,3469067,20595933,2020-04-13 22:55:17
3205439,3469068,20568937,2020-04-13 22:55:17
3205429,3469057,20620439,2020-04-13 22:55:17
3205430,3469058,20675384,2020-04-13 22:55:17
3205431,3469059,20700514,2020-04-13 22:55:17
3205434,3469062,20656208,2020-04-13 22:55:17
3205360,3468980,20609010,2020-04-13 22:14:06
3205361,3468981,20593918,2020-04-13 22:14:06
3205362,3468982,20701377,2020-04-13 22:14:06
3205363,3468983,20715760,2020-04-13 22:14:06
3205364,3468984,20636056,2020-04-13 22:14:06
3205359,3468979,20629062,2020-04-13 22:14:06
3205365,3468985,20608996,2020-04-13 22:14:06
3205366,3468986,20437107,2020-04-13 22:14:06
3205371,3468991,20499437,2020-04-13 22:14:06
3205367,3468987,20673223,2020-04-13 22:14:06
3205368,3468988,20630536,2020-04-13 22:14:06
3205369,3468989,20440038,2020-04-13 22:14:06
3205370,3468990,20673230,2020-04-13 22:14:06
3205338,3468957,20710634,2020-04-13 22:14:04
3205339,3468958,20693537,2020-04-13 22:14:04
3205340,3468959,20621029,2020-04-13 22:14:04
3205346,3468965,20608797,2020-04-13 22:14:04
3205348,3468967,20663675,2020-04-13 22:14:04
3205349,3468968,20658681,2020-04-13 22:14:04
3205350,3468969,20644261,2020-04-13 22:14:04
3205351,3468970,20641770,2020-04-13 22:14:04
3205353,3468973,20694125,2020-04-13 22:14:04
3205354,3468974,20628052,2020-04-13 22:14:04
3205341,3468960,20597890,2020-04-13 22:14:04
3205342,3468961,20439498,2020-04-13 22:14:04
3205343,3468962,20628652,2020-04-13 22:14:04
3205344,3468963,20045143,2020-04-13 22:14:04
3205345,3468964,20642260,2020-04-13 22:14:04
3205352,3468971,20641765,2020-04-13 22:14:04
3207273,3471283,20593466,2020-04-14 21:13:49
3207275,3471285,20658686,2020-04-14 21:13:49
3205347,3468966,20608798,2020-04-13 22:14:04
3205355,3468975,20680934,2020-04-13 22:14:04
3208909,3473292,20641763,2020-04-15 20:02:17
3208910,3473293,20628046,2020-04-15 20:02:17
3208911,3473294,20608800,2020-04-15 20:02:17
3207279,3471289,20602437,2020-04-14 21:13:49
3205356,3468976,20641769,2020-04-13 22:14:04
3205357,3468977,20649258,2020-04-13 22:14:04
3205358,3468978,20642268,2020-04-13 22:14:04
3207274,3471284,20620908,2020-04-14 21:13:49
3207276,3471286,20627616,2020-04-14 21:13:49
3207277,3471287,20628592,2020-04-14 21:13:49
3207278,3471288,20628618,2020-04-14 21:13:49
3207280,3471290,20593819,2020-04-14 21:13:49
3208891,3473274,20609282,2020-04-15 20:02:17
3208892,3473275,20621025,2020-04-15 20:02:17
3208893,3473276,20658705,2020-04-15 20:02:17
3208894,3473277,20610392,2020-04-15 20:02:17
3208895,3473278,20699225,2020-04-15 20:02:17
3208896,3473279,20620995,2020-04-15 20:02:17
3208897,3473280,20748203,2020-04-15 20:02:17
3208898,3473281,20569280,2020-04-15 20:02:17
3208899,3473282,20593824,2020-04-15 20:02:17
3208900,3473283,20714128,2020-04-15 20:02:17
3208901,3473284,20593809,2020-04-15 20:02:17
3208902,3473285,20694961,2020-04-15 20:02:17
3208903,3473286,20547034,2020-04-15 20:02:17
3208904,3473287,20658678,2020-04-15 20:02:17
3208905,3473288,20628679,2020-04-15 20:02:17
3208906,3473289,20628618,2020-04-15 20:02:17
3208907,3473290,20641776,2020-04-15 20:02:17
3208908,3473291,20628681,2020-04-15 20:02:17
3205312,3468930,20629056,2020-04-13 22:13:59
3205313,3468931,20689795,2020-04-13 22:13:59
3205314,3468932,20690716,2020-04-13 22:13:59
3205315,3468933,20680938,2020-04-13 22:13:59
3205317,3468935,20629042,2020-04-13 22:13:59
3205324,3468943,20694947,2020-04-13 22:13:59
3205316,3468934,20717459,2020-04-13 22:13:59
3205323,3468942,20593933,2020-04-13 22:13:59
3205318,3468936,20629041,2020-04-13 22:13:59
3205319,3468937,20550618,2020-04-13 22:13:59
3205320,3468939,20697853,2020-04-13 22:13:59
3205321,3468940,20419987,2020-04-13 22:13:59
3205322,3468941,20665481,2020-04-13 22:13:59
3205325,3468944,20701470,2020-04-13 22:13:59
3205238,3468850,20692031,2020-04-13 22:00:06
3205239,3468851,20695145,2020-04-13 22:00:06
3205240,3468852,20657270,2020-04-13 22:00:06
3205242,3468854,20626807,2020-04-13 22:00:06
3205243,3468855,20626819,2020-04-13 22:00:06
3205241,3469591,20620600,2020-04-13 22:00:06
3205250,3468863,20657299,2020-04-13 22:00:06
3205251,3468864,20657275,2020-04-13 22:00:06
3205244,3468856,20626818,2020-04-13 22:00:06
3205245,3468858,20692970,2020-04-13 22:00:06
3205246,3468859,20700504,2020-04-13 22:00:06
3205247,3468860,20695252,2020-04-13 22:00:06
3205248,3468861,20549589,2020-04-13 22:00:06
3205249,3468862,20549620,2020-04-13 22:00:06
3205204,3468814,20201624,2020-04-13 22:00:01
3205205,3468815,20201623,2020-04-13 22:00:01
3205206,3468816,20594271,2020-04-13 22:00:01
3205196,3468805,20626790,2020-04-13 22:00:01
3205197,3468806,20717862,2020-04-13 22:00:01
3205198,3468807,20626808,2020-04-13 22:00:01
3205199,3468809,20201622,2020-04-13 22:00:01
3205200,3468810,20271995,2020-04-13 22:00:01
3205201,3468811,20628041,2020-04-13 22:00:01
3205202,3468812,20648447,2020-04-13 22:00:01
3205203,3468813,20299294,2020-04-13 22:00:01
3205191,3468800,20675861,2020-04-13 21:59:59
3205192,3468801,20700456,2020-04-13 21:59:59
3205195,3468804,20707666,2020-04-13 21:59:59
3205182,3468790,20657271,2020-04-13 21:59:59
3205193,3468802,20561006,2020-04-13 21:59:59
3205194,3468803,20707869,2020-04-13 21:59:59
3205183,3468791,20675004,2020-04-13 21:59:59
3205185,3468793,20695253,2020-04-13 21:59:59
3205189,3468798,20679960,2020-04-13 21:59:59
3205190,3468799,20695157,2020-04-13 21:59:59
3205184,3468792,20549603,2020-04-13 21:59:59
3205186,3468794,20714953,2020-04-13 21:59:59
3205187,3468795,20657273,2020-04-13 21:59:59
3205188,3468797,20700618,2020-04-13 21:59:59
3205166,3468773,20621084,2020-04-13 21:59:59
3205168,3468775,20698866,2020-04-13 21:59:59
3205169,3468776,20696084,2020-04-13 21:59:59
3205170,3468777,20540180,2020-04-13 21:59:59
3205171,3468778,20627921,2020-04-13 21:59:59
3205172,3468779,20540220,2020-04-13 21:59:59
3205175,3468782,20642396,2020-04-13 21:59:59
3205176,3468783,20609925,2020-04-13 21:59:59
3205180,3468788,20642853,2020-04-13 21:59:59
3205181,3469424,20600889,2020-04-13 21:59:59
3205167,3468774,20641713,2020-04-13 21:59:59
3205173,3468780,20613468,2020-04-13 21:59:59
3205174,3468781,20641676,2020-04-13 21:59:59
3205177,3468784,20316315,2020-04-13 21:59:59
3205178,3468785,20706572,2020-04-13 21:59:59
3205179,3468786,20593788,2020-04-13 21:59:59
3205130,3469295,20484912,2020-04-13 21:59:56
3205136,3468741,20628724,2020-04-13 21:59:56
3205270,3468884,20675882,2020-04-13 22:00:08
3205271,3468885,20628705,2020-04-13 22:00:08
3205272,3468886,20581337,2020-04-13 22:00:08
3205125,3468729,20695259,2020-04-13 21:59:56
3205126,3468730,20707654,2020-04-13 21:59:56
3205127,3468731,20657321,2020-04-13 21:59:56
3205128,3468732,20581943,2020-04-13 21:59:56
3205129,3468733,20549595,2020-04-13 21:59:56
3205131,3468735,20707659,2020-04-13 21:59:56
3205132,3468737,20549609,2020-04-13 21:59:56
3205133,3468738,20628701,2020-04-13 21:59:56
3205134,3468739,20549591,2020-04-13 21:59:56
3205135,3468740,20657280,2020-04-13 21:59:56
3205137,3468742,20628707,2020-04-13 21:59:56
3205124,3468728,20657320,2020-04-13 21:59:56
3205063,3468666,20581433,2020-04-13 21:52:54
3205064,3468667,20581399,2020-04-13 21:52:54
3205065,3468668,20641894,2020-04-13 21:52:54
3205066,3468669,20437524,2020-04-13 21:52:54
3205069,3468672,20581400,2020-04-13 21:52:54
3205070,3468673,20437513,2020-04-13 21:52:54
3205071,3468674,20438894,2020-04-13 21:52:54
3205072,3468675,20438899,2020-04-13 21:52:54
3205076,3468679,20621266,2020-04-13 21:52:54
3205073,3468676,20437503,2020-04-13 21:52:54
3205074,3468677,20581427,2020-04-13 21:52:54
3205067,3468670,20695962,2020-04-13 21:52:54
3205068,3468671,20581401,2020-04-13 21:52:54
3205075,3468678,20438885,2020-04-13 21:52:54
3205077,3468680,20581442,2020-04-13 21:52:54
3205078,3468681,20621267,2020-04-13 21:52:54
3204808,3468393,20638771,2020-04-13 21:18:06
3204816,3468401,20707076,2020-04-13 21:18:06
3204820,3468405,20593202,2020-04-13 21:18:06
3204821,3468406,20700077,2020-04-13 21:18:06
3204822,3468407,20707069,2020-04-13 21:18:06
3204823,3468408,20678600,2020-04-13 21:18:06
3204817,3468402,20569389,2020-04-13 21:18:06
3204818,3468403,20593201,2020-04-13 21:18:06
3204819,3468404,20393356,2020-04-13 21:18:06
3204824,3468409,20695881,2020-04-13 21:18:06
3204825,3468410,20695896,2020-04-13 21:18:06
3204809,3468394,20593192,2020-04-13 21:18:06
3204810,3468395,20593190,2020-04-13 21:18:06
3204811,3468396,20626388,2020-04-13 21:18:06
3204812,3468397,20569390,2020-04-13 21:18:06
3204813,3468398,20593185,2020-04-13 21:18:06
3204814,3468399,20569393,2020-04-13 21:18:06
3204815,3468400,20593179,2020-04-13 21:18:06
3204717,3468302,20675229,2020-04-13 21:18:00
3204721,3468306,20666157,2020-04-13 21:18:00
3204728,3468313,20694852,2020-04-13 21:18:00
3204720,3468305,20675181,2020-04-13 21:18:00
3204722,3468307,20549328,2020-04-13 21:18:00
3204725,3468310,20640236,2020-04-13 21:18:00
3204729,3468314,20678359,2020-04-13 21:18:00
3204731,3468316,20678180,2020-04-13 21:18:00
3204732,3468317,20676063,2020-04-13 21:18:00
3204718,3468303,20548237,2020-04-13 21:18:00
3204719,3468304,20701204,2020-04-13 21:18:00
3204723,3468308,20702559,2020-04-13 21:18:00
3204724,3468309,20682777,2020-04-13 21:18:00
3204726,3468311,20678406,2020-04-13 21:18:00
3204727,3468312,20678593,2020-04-13 21:18:00
3204730,3468315,20650118,2020-04-13 21:18:00
3204422,3467985,20641717,2020-04-13 20:53:13
3204423,3467986,20642849,2020-04-13 20:53:13
3204425,3467988,20573456,2020-04-13 20:53:13
3204429,3467993,20593510,2020-04-13 20:53:13
3204424,3467987,20483952,2020-04-13 20:53:13
3204420,3469596,20483158,2020-04-13 20:53:13
3204421,3469604,20492135,2020-04-13 20:53:13
3204426,3467989,20655440,2020-04-13 20:53:13
3204427,3467991,20607568,2020-04-13 20:53:13
3204428,3467992,20676901,2020-04-13 20:53:13
3204395,3467955,20718616,2020-04-13 20:49:20
3204312,3467865,20684668,2020-04-13 20:41:32
3204316,3467869,20692081,2020-04-13 20:41:32
3204317,3467870,20675955,2020-04-13 20:41:32
3204318,3467871,20620694,2020-04-13 20:41:32
3204322,3467875,20695828,2020-04-13 20:41:32
3204323,3467876,20620664,2020-04-13 20:41:32
3204324,3467877,20620679,2020-04-13 20:41:32
3204326,3467880,20609838,2020-04-13 20:41:32
3204313,3467866,20675624,2020-04-13 20:41:32
3204314,3467867,20676409,2020-04-13 20:41:32
3204315,3467868,20568369,2020-04-13 20:41:32
3204319,3467872,20695810,2020-04-13 20:41:32
3204320,3467873,20676321,2020-04-13 20:41:32
3204321,3467874,20568382,2020-04-13 20:41:32
3204325,3467878,20642953,2020-04-13 20:41:32
3204311,3469221,20676327,2020-04-13 20:41:32
3204226,3467775,20641935,2020-04-13 20:39:13
3204237,3467786,20700074,2020-04-13 20:39:13
3204238,3467787,20569387,2020-04-13 20:39:13
3204225,3469177,20569394,2020-04-13 20:39:13
3204227,3467776,20662143,2020-04-13 20:39:13
3204228,3467777,20548029,2020-04-13 20:39:13
3204229,3467778,20621036,2020-04-13 20:39:13
3204230,3467779,20569402,2020-04-13 20:39:13
3204231,3467780,20567891,2020-04-13 20:39:13
3204232,3467781,20593180,2020-04-13 20:39:13
3204235,3467784,20626389,2020-04-13 20:39:13
3204236,3467785,20251143,2020-04-13 20:39:13
3204233,3467782,20616657,2020-04-13 20:39:13
3204234,3467783,20569388,2020-04-13 20:39:13
3204221,3467770,20658593,2020-04-13 20:39:12
3204222,3467771,20516796,2020-04-13 20:39:12
3204223,3467772,20516795,2020-04-13 20:39:12
3204224,3467773,20516794,2020-04-13 20:39:12
3204210,3469677,20706394,2020-04-13 20:39:11
3204214,3467763,20548225,2020-04-13 20:39:11
3204215,3467764,20549321,2020-04-13 20:39:11
3204219,3467768,20675146,2020-04-13 20:39:11
3204212,3467761,20676484,2020-04-13 20:39:11
3204213,3467762,20676127,2020-04-13 20:39:11
3204216,3467765,20655913,2020-04-13 20:39:11
3204217,3467766,20548213,2020-04-13 20:39:11
3204218,3467767,20676142,2020-04-13 20:39:11
3204209,3467758,20569391,2020-04-13 20:39:11
3204211,3467760,20641941,2020-04-13 20:39:11
3204220,3467769,20700839,2020-04-13 20:39:11
3204073,3467615,20593938,2020-04-13 20:30:23
3204074,3467616,20550636,2020-04-13 20:30:23
3204075,3467617,20576411,2020-04-13 20:30:23
3204076,3467618,20610405,2020-04-13 20:30:23
3204077,3467619,20321432,2020-04-13 20:30:23
3204078,3467620,20593939,2020-04-13 20:30:23
3204079,3467621,20593935,2020-04-13 20:30:23
3204080,3467623,20706248,2020-04-13 20:30:23
3204081,3467624,20593934,2020-04-13 20:30:23
3204082,3467625,20629075,2020-04-13 20:30:23
3204083,3467627,20549822,2020-04-13 20:30:23
3204084,3467628,20608981,2020-04-13 20:30:23
3204085,3467629,20695449,2020-04-13 20:30:23
3204086,3467630,20610393,2020-04-13 20:30:23
3204087,3467631,20547299,2020-04-13 20:30:23
3204088,3467632,20439522,2020-04-13 20:30:23
3204045,3469249,20707754,2020-04-13 20:14:40
3204048,3467587,20540188,2020-04-13 20:14:40
3204046,3467585,20684073,2020-04-13 20:14:40
3204047,3467586,20516829,2020-04-13 20:14:40
3204049,3467588,20642375,2020-04-13 20:14:40
3204050,3467590,20540187,2020-04-13 20:14:40
3204051,3467591,20642373,2020-04-13 20:14:40
3204052,3467592,20642382,2020-04-13 20:14:40
3204053,3467593,20642405,2020-04-13 20:14:40
3204026,3469566,20674757,2020-04-13 20:14:37
3204012,3467551,20593801,2020-04-13 20:14:37
3204014,3467553,20515953,2020-04-13 20:14:37
3204015,3467554,20680582,2020-04-13 20:14:37
3204016,3467555,20628156,2020-04-13 20:14:37
3204018,3467557,20516726,2020-04-13 20:14:37
3204027,3467566,20651944,2020-04-13 20:14:37
3204033,3467572,20547225,2020-04-13 20:14:37
3204036,3467575,20681476,2020-04-13 20:14:37
3204037,3467576,20516727,2020-04-13 20:14:37
3204038,3467577,20628146,2020-04-13 20:14:37
3204040,3467579,20540171,2020-04-13 20:14:37
3204041,3467580,20680576,2020-04-13 20:14:37
3204042,3467581,20628149,2020-04-13 20:14:37
3204043,3467582,20680575,2020-04-13 20:14:37
3204044,3467583,20540170,2020-04-13 20:14:37
3204008,3467547,20539950,2020-04-13 20:14:37
3204009,3467548,20484895,2020-04-13 20:14:37
3204010,3467549,20593901,2020-04-13 20:14:37
3204011,3467550,20568795,2020-04-13 20:14:37
3204017,3467556,20620446,2020-04-13 20:14:37
3204019,3467558,20641742,2020-04-13 20:14:37
3204020,3467559,20516725,2020-04-13 20:14:37
3204021,3467560,20620452,2020-04-13 20:14:37
3204022,3467561,20540163,2020-04-13 20:14:37
3204023,3467562,20674296,2020-04-13 20:14:37
3204024,3467563,20696451,2020-04-13 20:14:37
3204025,3467564,20549235,2020-04-13 20:14:37
3204028,3467567,20657394,2020-04-13 20:14:37
3204029,3467568,20711946,2020-04-13 20:14:37
3204030,3467569,20593341,2020-04-13 20:14:37
3204031,3467570,20680591,2020-04-13 20:14:37
3204032,3467571,20549233,2020-04-13 20:14:37
3204039,3470209,20515962,2020-04-13 20:14:37
3210717,3475232,20680588,2020-04-15 23:46:13
3204006,3467545,20547132,2020-04-13 20:14:37
3204007,3467546,20593898,2020-04-13 20:14:37
3204013,3467552,20634757,2020-04-13 20:14:37
3204034,3467573,20593340,2020-04-13 20:14:37
3204035,3467574,20680590,2020-04-13 20:14:37
3203939,3467475,20593732,2020-04-13 20:05:21
3203940,3467476,20593739,2020-04-13 20:05:21
3203941,3467477,20626830,2020-04-13 20:05:21
3203942,3467478,20593729,2020-04-13 20:05:21
3203937,3467472,20593726,2020-04-13 20:05:21
3203938,3467473,20593733,2020-04-13 20:05:21
3203929,3467463,20641549,2020-04-13 20:05:19
3203931,3467466,20628686,2020-04-13 20:05:19
3203932,3467467,20657331,2020-04-13 20:05:19
3203933,3467468,20323559,2020-04-13 20:05:19
3203919,3467453,20593723,2020-04-13 20:05:19
3203920,3467454,20626803,2020-04-13 20:05:19
3203921,3467455,20622423,2020-04-13 20:05:19
3203928,3467462,20648253,2020-04-13 20:05:19
3203930,3467465,20626809,2020-04-13 20:05:19
3203934,3467469,20643435,2020-04-13 20:05:19
3203935,3467470,20499017,2020-04-13 20:05:19
3203936,3467471,20664478,2020-04-13 20:05:19
3203924,3467458,20593727,2020-04-13 20:05:19
3203922,3467456,20705881,2020-04-13 20:05:19
3203923,3467457,20620161,2020-04-13 20:05:19
3203925,3467459,20632714,2020-04-13 20:05:19
3203926,3467460,20648252,2020-04-13 20:05:19
3203927,3467461,20646061,2020-04-13 20:05:19
3203916,3469276,20657287,2020-04-13 20:05:18
3203914,3467448,20707665,2020-04-13 20:05:18
3203915,3467449,20700486,2020-04-13 20:05:18
3203906,3467439,20683513,2020-04-13 20:05:18
3203907,3467440,20711807,2020-04-13 20:05:18
3203909,3467442,20700451,2020-04-13 20:05:18
3203910,3467443,20674676,2020-04-13 20:05:18
3203918,3467452,20674700,2020-04-13 20:05:18
3203911,3467444,20657332,2020-04-13 20:05:18
3203912,3467446,20716319,2020-04-13 20:05:18
3203913,3467447,20700453,2020-04-13 20:05:18
3203917,3467451,20695249,2020-04-13 20:05:18
3203903,3467436,20695250,2020-04-13 20:05:18
3203904,3467437,20657310,2020-04-13 20:05:18
3203905,3467438,20657330,2020-04-13 20:05:18
3203908,3467441,20628730,2020-04-13 20:05:18
3203773,3467303,20641513,2020-04-13 19:56:29
3203774,3467304,20547511,2020-04-13 19:56:29
3203777,3467307,20628192,2020-04-13 19:56:29
3203778,3467308,20620363,2020-04-13 19:56:29
3203779,3467309,20641542,2020-04-13 19:56:29
3203782,3467312,20642076,2020-04-13 19:56:29
3203783,3467313,20628194,2020-04-13 19:56:29
3203784,3467314,20569237,2020-04-13 19:56:29
3203780,3467310,20628197,2020-04-13 19:56:29
3203775,3467305,20620360,2020-04-13 19:56:29
